"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2012085,"May 22, 2021","New Jersey",Camden,"S Octagon Rd",1,0,N/A
2013405,"May 22, 2021",Virginia,Petersburg,"633 Pecan St",0,2,N/A
2013338,"May 22, 2021",Delaware,"New Castle","3900 N DuPont Hwy",0,1,N/A
2012263,"May 22, 2021",Massachusetts,Boston,"1514 Blue Hill Ave",0,3,N/A
2012345,"May 22, 2021",Delaware,Wilmington,"800 block of N Pine St",0,4,N/A
2013218,"May 22, 2021",Ohio,Cleveland,"E 64th St and St Clair Ave",1,0,N/A
2012260,"May 22, 2021","North Carolina",Raleigh,"5300 block of Thistlebrook Ct",0,1,N/A
2013318,"May 22, 2021",Maryland,"La Plata","600 block of Pomonkey Way",1,1,N/A
2011877,"May 22, 2021",Georgia,Adel,"700 block of Tony St",1,1,N/A
2014297,"May 22, 2021",Virginia,Upperville,"8300 block of John S Mosby Hwy",0,0,N/A
2013309,"May 22, 2021",Arkansas,"North Little Rock","5010 E Broadway St",0,2,N/A
2012567,"May 22, 2021",Washington,"Seattle (Seatac)","15200 block of 30th Ave S",1,2,N/A
2013300,"May 22, 2021",Kentucky,Paducah,"719 Oscar Cross Ave",0,1,N/A
2012243,"May 22, 2021",Texas,"San Antonio","2525 NE Loop 410",0,1,N/A
2011951,"May 22, 2021","District of Columbia",Washington,"3600 block of Jay St NE",1,0,N/A
2012234,"May 22, 2021",Texas,"San Antonio","2731 NW Loop 410",0,2,N/A
2013269,"May 22, 2021",Ohio,"Cincinnati (Groesbeck)","3100 block of Regal Ln",0,1,N/A
2012232,"May 22, 2021","New York",Brooklyn,"740 45th St",0,1,N/A
2012227,"May 22, 2021","New York",Bronx,"W 240th St and Broadway",0,1,N/A
2013265,"May 22, 2021","New York",Syracuse,"100 block of Dablon Ct",0,0,N/A
2012217,"May 22, 2021","South Carolina","Marion (county)",N/A,1,0,N/A
2015296,"May 22, 2021",Louisiana,"New Orleans","Tullis Dr and Maumus Ave",0,0,N/A
2014258,"May 22, 2021",Mississippi,Meridian,"107 71st Pl",1,0,N/A
2012208,"May 22, 2021","West Virginia",Princeton,"E Reynolds Ave",0,1,N/A
2012195,"May 22, 2021",California,Merced,"988 D St",0,0,N/A
2012193,"May 22, 2021",Tennessee,Memphis,"Mt Olive Rd and Sydney St",0,1,N/A
2013234,"May 22, 2021","New York",Rochester,"N Clinton Ave and Kohlman St",0,1,N/A
2016530,"May 22, 2021",Mississippi,Greenwood,"Main St and McGehee St",2,1,N/A
2013204,"May 22, 2021",Ohio,Columbus,"1340 W Mound St",0,1,N/A
2013043,"May 22, 2021",Ohio,Columbus,"233 S Civic Center Dr",1,5,N/A
2012210,"May 22, 2021","New York",Bronx,"182nd St and Grand Concourse",0,2,N/A
2012146,"May 22, 2021",Virginia,Norfolk,"2600 block of McKann Ave",0,1,N/A
2012561,"May 22, 2021",Oregon,Portland,"NE 33rd Dr and NE Sunderland Ave",0,1,N/A
2012142,"May 22, 2021",Georgia,Atlanta,N/A,0,1,N/A
2011907,"May 22, 2021",Arizona,Tucson,"2332 N Oracle Rd",0,1,N/A
2012131,"May 22, 2021","New Jersey",Newark,"46 N Munn Ave",0,1,N/A
2012128,"May 22, 2021",Georgia,Atlanta,"2739 Shallowford Rd",1,0,N/A
2012124,"May 22, 2021",Tennessee,"Johnson City","225 E Main St",0,0,N/A
2012139,"May 22, 2021",Georgia,Atlanta,"Lanvale Dr SW",1,1,N/A
2012110,"May 22, 2021",Illinois,Monee,"7100 block of Stuenkel Rd",0,1,N/A
2013156,"May 22, 2021","New York",Buffalo,"200 block of Burgard Pl",1,1,N/A
2012830,"May 22, 2021","North Carolina","Winston Salem (Winston-salem)","880 E Twelfth St",1,0,N/A
2014163,"May 22, 2021","North Carolina",Linwood,"9000 Block of NC-150",1,0,N/A
2014999,"May 22, 2021",Georgia,Vidalia,"200 block of E First St",0,1,N/A
2012093,"May 22, 2021",Illinois,Chicago,"I-290 and S Austin Blvd",1,1,N/A
2012041,"May 22, 2021",Louisiana,"Breaux Bridge","700 block of Albert St",1,0,N/A
2011774,"May 22, 2021",Nevada,"Las Vegas","6200 block of Windfresh Dr",0,0,N/A
2013148,"May 22, 2021",Illinois,Freeport,"S State Ave and E Winslow St",0,0,N/A
2013815,"May 22, 2021",Georgia,Marietta,"3700 block of Westchase Dr",0,1,N/A
2013141,"May 22, 2021","New Jersey","Jersey City","Martin Luther King Dr and Virginia Dr",0,1,N/A
2012016,"May 22, 2021",Virginia,Roanoke,"900 block of Glen Ridge Rd NW",0,1,N/A
2011971,"May 22, 2021",Tennessee,Memphis,"340 S Pkwy E",0,1,N/A
2012148,"May 22, 2021","New Jersey",Paterson,"Getty Ave and Madison Ave",0,1,N/A
2012049,"May 22, 2021",Virginia,Portsmouth,"5000 block of George Washington Hwy",1,1,N/A
2013124,"May 22, 2021","New Jersey",Paterson,"Summer St",0,0,N/A
2015125,"May 22, 2021","South Carolina",Orangeburg,"Bruin Dr and Magnolia St",0,0,N/A
2012825,"May 22, 2021",Minnesota,Duluth,"100 block of E Third St",1,0,N/A
2013771,"May 22, 2021",Wisconsin,Milwaukee,"2400 block of N Buffum St",0,1,N/A
2012413,"May 22, 2021",Missouri,"Saint Louis","3100 block of Sheridan Ave",0,1,N/A
2013072,"May 22, 2021",Kentucky,Louisville,"800 block of South 36th St",0,3,N/A
2014074,"May 22, 2021","New York",Rochester,"Dewey Ave",0,0,N/A
2015089,"May 22, 2021","New Hampshire",Goffstown,"Mast Rd",0,0,N/A
2011985,"May 22, 2021",Kentucky,Lexington,"Bob-O-Link Dr",0,2,N/A
2011998,"May 22, 2021",Arkansas,Dermott,N/A,0,1,N/A
2015068,"May 22, 2021",Missouri,"Saint Louis","2200 block of Kerwin Dr",0,1,N/A
2011499,"May 22, 2021",Virginia,Petersburg,"500 block of University Blvd",1,0,N/A
2011983,"May 22, 2021",Kentucky,Lexington,"103 Hillcrest Ave",1,0,N/A
2014357,"May 22, 2021",Delaware,Laurel,"30739 Sussex Hwy",0,0,N/A
2012073,"May 22, 2021",Virginia,Roanoke,"3800 block of Sunhaven Ct",0,0,N/A
2011939,"May 22, 2021","District of Columbia",Washington,"5300 block of E St SE",0,1,N/A
2014041,"May 22, 2021","South Carolina",Walterboro,"500 block of Forest Circle Rd",1,0,N/A
2013023,"May 22, 2021",Texas,Dallas,"13900 block of Skyfrost Dr",0,3,N/A
2014045,"May 22, 2021","South Carolina","Colleton (county)",I-95,0,2,N/A
2011953,"May 22, 2021",California,Clovis,"446 Clovis Ave",2,1,N/A
2011952,"May 22, 2021","District of Columbia",Washington,"2900 block of 7th St SE",0,0,N/A
2014039,"May 22, 2021",Kansas,Douglas,"US-75 and 134th Rd",0,0,N/A
2013001,"May 22, 2021","New York",Bronx,"E 171st St and Washington Ave",0,3,N/A
2012935,"May 22, 2021",California,Sacramento,"3900 block of Streamline St",1,1,N/A
2012999,"May 22, 2021",Illinois,Troy,"819 Edwardsville Road",1,0,N/A
2019489,"May 22, 2021",Maryland,Baltimore,"Hammonds Ferry Rd",1,0,N/A
2011921,"May 22, 2021",Maryland,Baltimore,"1300 block of Winchester St",0,1,N/A
2011919,"May 22, 2021",Maryland,Baltimore,"4900 block of Liberty Heights Ave",1,0,N/A
2013783,"May 22, 2021",Florida,Tampa,"600 N Ashley Dr",0,1,N/A
2012765,"May 22, 2021","South Carolina","North Charleston","Piggly Wiggly Dr and W Jimtown Dr",1,13,N/A
2013980,"May 22, 2021",Michigan,Romulus,"31119 Flynn Dr",1,1,N/A
2013978,"May 22, 2021",California,Riverside,CA-91,0,0,N/A
2011874,"May 22, 2021",Indiana,Hammond,"5700 of Hohman Ave",0,0,N/A
2015333,"May 22, 2021","New York",Tusten,"Lake Country Ln",1,0,N/A
2012981,"May 22, 2021",Michigan,Detroit,"4800 block of Chatsworth St",0,1,N/A
2012112,"May 22, 2021",Iowa,Davenport,"Iowa St and E Locust St",0,2,N/A
2012940,"May 22, 2021",Iowa,Dubuque,"3100 Dodge St",0,0,N/A
2013794,"May 22, 2021",Minnesota,Anoka,"300 block of Coolidge St NW",0,1,N/A
2011825,"May 22, 2021",Nevada,"Las Vegas","3295 N Nellis Blvd",1,0,N/A
2012071,"May 22, 2021",Illinois,Joliet,"606 E Cass St",1,0,N/A
2011569,"May 22, 2021",Minnesota,Minneapolis,"322 N 1st Ave",2,7,N/A
2013909,"May 22, 2021",Connecticut,Middletown,"Traverse Sq",0,1,N/A
2013050,"May 22, 2021",Texas,Longview,"1200 block of N 2nd St",1,1,N/A
2012989,"May 22, 2021",Michigan,Milan,"16339 Cone Rd",0,1,N/A
2011610,"May 22, 2021",Indiana,"Fort Wayne","2177 Eden St",1,4,N/A
2012912,"May 22, 2021",California,Merced,"N St and 5th St",0,1,N/A
2012910,"May 22, 2021",Michigan,Kalamazoo,"E Main Street and Edwin Ave",0,1,N/A
2012903,"May 22, 2021",California,Fresno,"3507 S Golden State Blvd",0,2,N/A
2012869,"May 22, 2021",Pennsylvania,Philadelphia,"2600 block of N 27th St",0,2,N/A
2012897,"May 22, 2021",Pennsylvania,Harrisburg,"S 25th St and Market St",0,0,N/A
2013889,"May 22, 2021",Mississippi,Kosciusko,"130 MS-12 W",0,0,N/A
2012874,"May 22, 2021",Michigan,Detroit,"13200 block of Whitcomb St",1,0,N/A
2013865,"May 22, 2021",Minnesota,Rochester,"770 W Silver Lake Dr NE",0,0,N/A
2012882,"May 22, 2021",Pennsylvania,Philadelphia,"5200 block of Frankford Ave",1,0,N/A
2017215,"May 22, 2021",Wisconsin,Comstock,"1800 block US 63",0,0,N/A
2014870,"May 22, 2021",Illinois,Chicago,"N Pulaski Rd and W Lawrence Ave",0,1,N/A
2013864,"May 22, 2021","New Mexico",Albuquerque,N/A,0,0,N/A
2013790,"May 22, 2021",Indiana,"South Bend","700 block of Meade St",0,1,N/A
2012863,"May 22, 2021",Pennsylvania,Philadelphia,"1555 N 10th St",0,1,N/A
2012736,"May 22, 2021",Georgia,Augusta,"2300 block of Cougar Dr",1,0,N/A
2015817,"May 22, 2021",Wisconsin,Kenosha,"1700 block of 15th Ave",0,0,N/A
2013010,"May 22, 2021",Texas,"San Angelo","1516 Rio Concho Dr",0,3,N/A
2012865,"May 22, 2021","North Carolina",Cary,"191 Crescent Commons",0,1,N/A
2012855,"May 22, 2021","North Carolina","New Bern","Martin Luther King Jr Blvd and River Rd",0,0,N/A
2012848,"May 22, 2021",Louisiana,"Baton Rouge","10550 Burbank Dr",0,1,N/A
2011815,"May 22, 2021",Indiana,Mishawaka,"6501 Grape Rd",0,1,N/A
2011760,"May 22, 2021",Illinois,Chicago,"1200 block of S Fairfield Ave",0,1,N/A
2011758,"May 22, 2021",Michigan,Detroit,"2900 block of S Ethel St",0,1,N/A
2011756,"May 22, 2021",Michigan,Detroit,"12341 E McNichols Rd",0,1,N/A
2011754,"May 22, 2021",Michigan,Detroit,"360 Michigan Ave",0,1,N/A
2012797,"May 22, 2021",Minnesota,Minneapolis,"35W and Johnson St NE",0,1,N/A
2013780,"May 22, 2021",Indiana,"South Bend","700 block of Meade St",0,1,N/A
2011751,"May 22, 2021",Illinois,Chicago,"2300 block of S Sacramento Ave",0,1,N/A
2011749,"May 22, 2021",Michigan,Detroit,"Birwood Ave and Pilgrim St",0,1,N/A
2011747,"May 22, 2021",Michigan,Detroit,"Annabelle St and Omaha St",0,1,N/A
2011744,"May 22, 2021",Michigan,Detroit,"Holmur St and Pasadena St",0,1,N/A
